,LabelValue,Mean,Min,Max,Variance,Count,Volume,Mass,x,y,z,t
62,0.0,2.245274015967618e-05,0.0,0.09150928258895874,4.5472891634382463e-07,8210020.0,10262525.0,0.0,0.0,0.0,0.0,0.0
38,1002.0,0.013797857175613272,0.005890902131795883,0.03130468726158142,1.9872786788679698e-05,145.0,181.25,2.0006892904639244,-2.952297226656402,-44.72890128513452,40.57190740928136,0.0
6,1003.0,0.02527535768978315,0.00629942212253809,0.05518876388669014,8.421530018052008e-05,2594.0,3242.5,65.56427784729749,32.37372453509755,-26.563648266262838,58.372235857246935,0.0
54,1005.0,0.016961824686213656,0.0013954100431874394,0.04623929783701897,7.039637482082478e-05,952.0,1190.0,16.1476571012754,2.42368594106623,56.72406144841627,0.7167403731114524,0.0
26,1006.0,0.022097178246076307,0.0022395045962184668,0.05161187797784805,0.00014078668954720748,897.0,1121.25,19.821168886730447,11.687300760264877,-24.83806595887079,-18.09171361703983,0.0
18,1007.0,0.04183777998729429,0.0009207011316902936,0.11244186758995056,0.0005048630312153476,3933.0,4916.25,164.54798869002843,30.954176250315918,19.197383164902735,-32.577597557978315,0.0
10,1008.0,0.05169848466178942,0.008211593143641949,0.10032038390636444,0.0002404071100787015,7857.0,9821.25,406.1949939876795,40.02494732600755,40.952472812572395,21.786811459708858,0.0
19,1009.0,0.03693161142130431,7.20652169547975e-05,0.10352259874343872,0.0004787933624075168,8113.0,10141.25,299.62616346104187,40.43142303711111,1.6683527675352179,-32.65660063279285,0.0
57,1010.0,0.01932395814840495,0.00048030336620286107,0.048364680260419846,9.853201037434976e-05,1256.0,1570.0,24.270891434396617,0.1259623275932739,4.988714739119312,6.876847304185053,0.0
3,1011.0,0.04813464854730399,5.723509457311593e-05,0.10117943584918976,0.0003656297671678675,11508.0,14385.0,553.9335354823743,25.51429769538985,51.219261577634605,-18.356498871428585,0.0
2,1012.0,0.0433783815478172,0.003726144088432193,0.11527229100465775,0.0006245246803844465,3347.0,4183.75,145.18744304054417,20.322364585824932,-65.01788332680249,-2.676697409790748,0.0
27,1013.0,0.035015925065452196,8.880743553163484e-05,0.10202863812446594,0.00041216545687349193,5776.0,7220.0,202.2519831780519,4.6026704705455606,38.45380279236319,-29.957575003138082,0.0
28,1014.0,0.03228421530334764,0.0030821976251900196,0.08325353264808655,0.00030444119401380575,1714.0,2142.5,55.33514502993785,0.853454848182347,-66.6069412570656,2.2198519562051233,0.0
21,1015.0,0.05114951396987227,0.005799810867756605,0.09566470235586166,0.00027640909627610317,4640.0,5800.0,237.33374482020736,55.09792595136432,-3.953801823458123,-9.102594545837917,0.0
52,1016.0,0.013398170174833324,0.0016901730559766293,0.04637846723198891,5.83508461277927e-05,1127.0,1408.75,15.099737787037157,12.831492236356892,-3.637889962264994,-8.49790589410444,0.0
45,1017.0,0.01970306254184033,0.0037918612360954285,0.036979399621486664,5.7632029093058054e-05,713.0,891.25,14.048283592332155,3.99265553093717,20.882503368593554,52.979080647337234,0.0
15,1018.0,0.023680124167624987,0.005775767378509045,0.06545842438936234,0.00010651501745447834,1068.0,1335.0,25.290372611023486,47.444354047800104,-39.526180287144136,24.443237240223635,0.0
46,1019.0,0.04114446484385745,0.008796845562756062,0.07519281655550003,0.00020907769891380826,1140.0,1425.0,46.90468992199749,40.27237020215363,-58.485012396978476,2.8366950621918328,0.0
17,1020.0,0.04553109696189413,0.007359451148658991,0.08091004937887192,0.0002825041894707205,2222.0,2777.5,101.17009744932875,43.46768367983141,-61.63511061844202,22.675375750837453,0.0
30,1021.0,0.0223574859488648,0.004906982649117708,0.0486394539475441,8.566486871588627e-05,416.0,520.0,9.300714154727757,8.579911705452592,51.524693949743735,-3.8623120323201836,0.0
9,1022.0,0.018785718342040472,0.002063133055344224,0.07156039774417877,8.358577947570587e-05,2470.0,3087.5,46.40072430483997,33.78403343930464,3.7075122726258245,51.4589657454731,0.0
40,1023.0,0.019176467761220492,0.004160056356340647,0.045750971883535385,8.423979497437412e-05,337.0,421.25,6.462469635531306,0.18354972589573657,-5.171810049355334,44.39171199126393,0.0
7,1024.0,0.030978490938052966,0.005362591240555048,0.07316078990697861,0.0002855594437899322,1141.0,1426.25,35.346458160318434,33.307924946351,-40.422703886923976,33.01626654887885,0.0
22,1025.0,0.022375583058494127,0.0026779896579682827,0.04507674649357796,6.890354004718952e-05,976.0,1220.0,21.83856906509027,2.403006440897426,37.65334730772634,22.81960624409837,0.0
24,1026.0,0.024764088202001794,0.003342884127050638,0.04886161908507347,8.473396707232355e-05,315.0,393.75,7.800687783630565,-2.142558613433473,-63.77282114231582,17.866072400172712,0.0
4,1027.0,0.05614322843815877,0.01184157282114029,0.10558737069368362,0.0003944175544702893,5452.0,6815.0,306.0928814448416,33.94657429395288,-68.37249616492701,32.48377638684407,0.0
13,1028.0,0.04710100571473264,0.004874506499618292,0.09759733825922012,0.00028066672610424373,7258.0,9072.5,341.8590994775295,9.770154655845555,-75.99477076450484,39.0698510310347,0.0
50,1029.0,0.029082271118530217,0.005612013395875692,0.07679031044244766,0.00016311608354860517,3390.0,4237.5,98.58889909181744,20.732750644403364,45.71627934498204,36.28110654843539,0.0
55,1030.0,0.03453692039170764,0.0033939529675990343,0.07912541925907135,0.00023334799857046843,3905.0,4881.25,134.86667412961833,51.280839511280234,-26.06652640097069,0.2598054766915632,0.0
11,1031.0,0.03998506844768485,0.005626926198601723,0.08255382627248764,0.00022925366471711182,3963.0,4953.75,158.46082625817508,48.93110729896257,12.706133580021167,34.62336981714649,0.0
61,1034.0,0.015176269385081372,0.002664783038198948,0.05392953008413315,9.728812649204989e-05,266.0,332.5,4.036887656431645,39.56529352135921,-5.277468751759643,15.169959322479034,0.0
0,1035.0,0.01863395012397733,0.00474223867058754,0.04099516570568085,4.885994512328624e-05,900.0,1125.0,16.770555111579597,37.58759373576996,-31.126072743072598,9.690382113857979,0.0
20,2002.0,0.01841372484437874,0.003132215468212962,0.04288658872246742,7.207350484024511e-05,723.0,903.75,13.313123062485829,-5.955016394510564,-43.71350762502768,41.58746509181625,0.0
51,2003.0,0.026718744503874223,0.013512201607227325,0.04807973653078079,5.2467965700449536e-05,338.0,422.5,9.030935642309487,-33.14634790858882,-26.460735215268876,60.89391490886497,0.0
1,2005.0,0.02042001159483405,0.006884523201733828,0.049864452332258224,5.463405893945803e-05,1231.0,1538.75,25.137034273240715,-5.61403544052002,55.68791276496869,6.835148923939408,0.0
47,2006.0,0.020628069281835075,0.0030529696960002184,0.07870164513587952,7.400506077581021e-05,2022.0,2527.5,41.70995608787052,-16.899318432596605,-32.130490458540066,-19.36970147324453,0.0
16,2007.0,0.030187199391958484,0.0012455323012545705,0.08560265600681305,0.00027586797025374395,5260.0,6575.0,158.78466880170163,-33.934113699100585,10.70013129801575,-35.94673625421412,0.0
29,2008.0,0.029248932404931954,0.005269638728350401,0.0735761895775795,0.00014047572538786074,2670.0,3337.5,78.09464952116832,-43.304546970245156,40.25023665865938,23.783641185410417,0.0
8,2009.0,0.050224732675728925,0.007015544455498457,0.10056449472904205,0.00023381249297576434,5188.0,6485.0,260.56591312168166,-51.59254233345087,-6.351967172450603,-22.612105882982934,0.0
41,2010.0,0.018864334624568397,0.0010942252120003104,0.046887509524822235,8.30594158687973e-05,1147.0,1433.75,21.637391814379953,-7.90726061123061,8.431647629326392,8.163864460180383,0.0
59,2011.0,0.037754678727728384,0.00012861457071267068,0.09522206336259842,0.0003814828887507797,14192.0,17740.0,535.8144005039212,-27.454052123805127,45.18144208794987,-25.108163049251726,0.0
23,2012.0,0.04801906534318102,0.0051358602941036224,0.09130369871854782,0.00040150040221332715,3731.0,4663.75,179.15913279540837,-24.843632363474274,-69.1543453901734,-0.07119664817316175,0.0
25,2013.0,0.03180432360883256,0.004703982267528772,0.09262733906507492,0.00023742452057899497,2484.0,3105.0,79.00193984434009,-9.111657968468405,39.639351528046674,-12.46878632579089,0.0
5,2014.0,0.026757337090131984,0.0017528622411191463,0.07500285655260086,0.0003161290485239938,1336.0,1670.0,35.74780235241633,-6.168104743692954,-59.39810136843735,2.0535655532070054,0.0
14,2015.0,0.045575629005989375,0.0012943708570674062,0.1063498854637146,0.0002750375626838596,5660.0,7075.0,257.95806017389987,-57.89899146126064,-16.458696699130762,-11.27291723608957,0.0
49,2016.0,0.016657521246520295,0.0010613473132252693,0.08803235739469528,0.00016230845208983866,2106.0,2632.5,35.08073974517174,-12.1950838690212,-0.38956496016770426,-18.610974504924158,0.0
56,2017.0,0.01343438124458304,0.0022211798932403326,0.0434737391769886,4.559682807229344e-05,1246.0,1557.5,16.73923903075047,-7.9709810462705954,5.857352171854438,53.63224388802742,0.0
12,2018.0,0.032427265008301974,0.006036522798240185,0.06210765242576599,0.0001473543876854243,437.0,546.25,14.170714808627963,-47.09358003398214,-40.72734103006262,20.05521935173566,0.0
34,2019.0,0.04589106970076742,0.013786127790808678,0.07048856467008591,0.00013916182589961224,578.0,722.5,26.52503828704357,-48.42362493367187,-62.24341252198575,8.996262893573485,0.0
32,2020.0,0.030480720613349555,0.005246144253760576,0.05707331374287605,0.00012157780192080064,923.0,1153.75,28.13370512612164,-50.72543020908845,-49.679406447140444,19.426006586686924,0.0
60,2021.0,0.018386857637155436,0.008163540624082088,0.043042346835136414,3.030868946499918e-05,439.0,548.75,8.071830502711236,-13.645940395911033,51.90205133514326,-3.908490367291449,0.0
