,LabelValue,Mean,Min,Max,Variance,Count,Volume,Mass,x,y,z,t
49,0.0,2.1064998140784194e-05,0.0,0.0823073610663414,4.5338763929054106e-07,8222959.0,10278699.0,0.0,0.0,0.0,0.0,0.0
38,1002.0,0.023868125184469395,0.003490418428555131,0.05872765928506851,0.00015130978692519045,523.0,653.75,12.483029471477494,-1.9055395551073027,-41.70352813999337,43.30648816610121,0.0
55,1003.0,0.029867402343366257,0.00808550976216793,0.0602007657289505,0.00010620188202467753,1721.0,2151.25,51.40179943293333,25.921033018706627,-32.32092530084162,60.009694093487894,0.0
56,1005.0,0.021884480889793192,0.007976450957357883,0.049456704407930374,4.6260015018842047e-05,638.0,797.5,13.962298807688057,1.3221628328270165,50.000227918219316,6.610033064844061,0.0
47,1006.0,0.022824881285200754,0.00022915691079106182,0.06408686190843582,0.00015120271989964466,3429.0,4286.25,78.26651792695338,13.70208014409045,-1.3993928928535855,-38.46551385191558,0.0
44,1007.0,0.03702854851184788,0.003620981937274337,0.08000561594963074,0.00020195029083691288,1728.0,2160.0,63.985331828473136,33.38628294442426,23.366670775428517,-22.814231305194173,0.0
45,1008.0,0.053758602310280436,0.01184060424566269,0.08800278604030609,0.00016114881430269104,6644.0,8305.0,357.1721537495032,41.613164003639476,40.2038792638948,26.16967341164437,0.0
3,1009.0,0.036400200485992885,4.002224522992037e-05,0.10409979522228241,0.00042388749892473997,5944.0,7430.0,216.3627916887417,42.31519281880766,3.155595704472805,-26.76258696577343,0.0
12,1010.0,0.026760472239390192,0.003946439828723669,0.07478096336126328,0.00035975854551879095,587.0,733.75,15.708397204522043,0.41797354095962175,9.428768610069694,6.2257433685032595,0.0
52,1011.0,0.03899151417993163,4.658143552660476e-06,0.08871413767337799,0.0004010136455797205,10962.0,13702.5,427.42497844041054,24.779154721868117,51.907686646158226,-17.03200172016425,0.0
60,1012.0,0.0342170304785719,0.0029128859750926495,0.0869322344660759,0.00029142802715915344,3297.0,4121.25,112.81354948785156,20.68682226381208,-58.972047890098644,-5.413645688990069,0.0
31,1013.0,0.0376532255918301,0.003532115602865815,0.0905831903219223,0.00019177201802107188,2663.0,3328.75,100.27053975104354,2.446568195666884,40.75651518122079,-17.541101052090113,0.0
17,1014.0,0.031115671296234108,0.0030420904513448477,0.08183477818965912,0.00032201960737054627,1191.0,1488.75,37.05876451381482,1.8102059471372212,-64.57208013310371,0.7491087003515778,0.0
9,1015.0,0.03919424507603285,0.009136565029621124,0.0974489077925682,0.00022287182153946016,2845.0,3556.25,111.50762724131346,53.807801327237094,-1.3369445831393414,-5.811042110375186,0.0
62,1016.0,0.01759761541153014,0.004237229935824871,0.06345296651124954,7.608515713543341e-05,1488.0,1860.0,26.185251732356846,7.56144064934309,-0.6921884072195302,-6.840842747542996,0.0
41,1017.0,0.015917914872038728,0.003995412960648537,0.037749458104372025,5.0347202192693934e-05,1127.0,1408.75,17.939490060787648,-0.8945738265221801,4.603564786447774,54.62392543660505,0.0
4,1018.0,0.024341842651376067,0.005537255667150021,0.04887470602989197,7.358137964089512e-05,839.0,1048.75,20.42280598450452,46.68006770207202,-38.561877092818,26.801847455693572,0.0
43,1019.0,0.03538284749210392,0.007926356978714466,0.06628834456205368,0.0001807251065916799,758.0,947.5,26.82019839901477,38.00049929171067,-56.05980560716711,3.0965302988143666,0.0
7,1020.0,0.037409830997575395,0.011123742908239365,0.0721813291311264,0.0001438104203758289,1785.0,2231.25,66.77654833067209,44.15150840415211,-58.52066057282704,20.139201058350366,0.0
32,1021.0,0.02698265944911356,0.010577380657196045,0.04729912802577019,5.7738596907048707e-05,187.0,233.75,5.045757316984236,4.511753848683415,52.58448106000462,-2.2288608257744067,0.0
5,1022.0,0.020434060813055245,0.002463837619870901,0.05524999275803566,7.21539221428421e-05,2097.0,2621.25,42.85022552497685,39.43947121452257,-2.8575493520361355,46.00563241419892,0.0
40,1023.0,0.016114577977483915,0.004486114718019962,0.03239133208990097,2.7779200119482044e-05,281.0,351.25,4.52819641167298,-0.48882920733818547,-4.581130998926842,45.176248750165705,0.0
0,1024.0,0.02908816774447205,0.006165527272969484,0.10349514335393906,0.00026398934535503353,2502.0,3127.5,72.77859569666907,35.44243172744353,-23.958078606684403,43.497316383419275,0.0
37,1025.0,0.024222116462243277,0.0037034109700471163,0.07212559133768082,0.0001304635437446374,1680.0,2100.0,40.693155656568706,0.6338152305763928,35.775087585981915,30.474817444135407,0.0
35,1026.0,0.016471044003850306,0.0009636450558900833,0.04981071501970291,0.00010235250431677082,716.0,895.0,11.79326750675682,-2.0679981945750416,-47.76323067587765,12.880692212590848,0.0
54,1027.0,0.045503021397830606,0.010018720291554928,0.10282020270824432,0.00020082808570203096,5072.0,6340.0,230.79132452979684,33.38080205130737,-66.59749228124319,36.968983036965064,0.0
57,1028.0,0.04291868929012296,0.003796373028308153,0.09940200299024582,0.0002647945088102149,8529.0,10661.25,366.05350095545873,9.320332779569883,-68.62271881286513,43.12770791196731,0.0
48,1029.0,0.028835393870878634,0.002819456858560443,0.07823944836854935,0.000155600466402286,4159.0,5198.75,119.92640310898423,19.82241967412696,42.83741547319318,37.17805741730553,0.0
16,1030.0,0.03401792329780331,0.009372255764901638,0.07862620800733566,0.00022735224350335675,3723.0,4653.75,126.64872843772173,49.126396744829336,-22.05266541740447,3.3528245970246173,0.0
2,1031.0,0.03591885767000649,0.005426559131592512,0.07821512967348099,0.00024271111655872619,3819.0,4773.75,137.1741174417548,50.331909265027605,10.53485012454446,35.59053040257358,0.0
51,1034.0,0.01841004838414945,0.006488972343504429,0.04099803417921066,5.75344800687493e-05,213.0,266.25,3.9213403058238328,37.792078579576064,-8.813209714327188,18.53795695951998,0.0
59,1035.0,0.018476520022401008,0.0008673669071868062,0.045422788709402084,7.485118431134255e-05,985.0,1231.25,18.199372222064994,34.42319823819847,-30.67796801818015,12.51846644664492,0.0
10,2002.0,0.0269919702801377,0.0046161930076777935,0.05636364594101906,0.00010603828293958615,821.0,1026.25,22.16040759999305,-5.304571760717023,-43.68748462088441,42.33947659593091,0.0
61,2003.0,0.03040086526554548,0.007138513494282961,0.06092322990298271,0.00013703662866325567,911.0,1138.75,27.695188256911933,-38.831645987212106,-28.86789241190469,57.4708139646312,0.0
58,2005.0,0.026275120564946956,0.0070810928009450436,0.057901814579963684,0.00010269764625671874,1305.0,1631.25,34.289032337255776,-7.236052539396392,56.460097262832896,11.482568144256932,0.0
42,2006.0,0.022151666280211733,0.0025729069020599127,0.059810951352119446,0.0001995699626926048,2227.0,2783.75,49.331760806031525,-12.873308740695853,-23.39711390337666,-18.91726031745458,0.0
8,2007.0,0.028688152035322646,0.0022039152681827545,0.08809655904769897,0.00019376298473527595,1671.0,2088.75,47.93790205102414,-28.591519778505926,3.0452877548196198,-31.56906019742936,0.0
33,2008.0,0.04096414507724431,0.0031099319458007812,0.0871378630399704,0.00022973112459302012,2942.0,3677.5,120.51651481725276,-46.50830002586048,39.72248660991887,22.4708654105214,0.0
6,2009.0,0.03529370052546127,2.801934169838205e-05,0.0906883105635643,0.0004445508940850139,7095.0,8868.75,250.40880522814768,-47.15471651901978,1.1528855104238855,-26.774506012308567,0.0
39,2010.0,0.024884638558136465,0.002015738980844617,0.07822079956531525,0.0003166840278858053,859.0,1073.75,21.375904521439224,-6.352307700576843,1.2292263520774511,3.9089752379791864,0.0
53,2011.0,0.03296157768538887,1.1351268085491029e-06,0.08794690668582916,0.0003780171487608767,10551.0,13188.75,347.777606158538,-26.19568475943531,52.769092918217396,-13.363354378439901,0.0
36,2012.0,0.040293913895186384,0.00281183747574687,0.10013515502214432,0.000424474192488128,4592.0,5740.0,185.0296526066959,-25.842156212279985,-60.599282903247776,-5.698844858339106,0.0
34,2013.0,0.030495462666326672,4.2812327592400834e-05,0.09477847814559937,0.0001841758238189523,2851.0,3563.75,86.94256406169734,-8.283099723145318,38.09797237986371,-19.33944054869268,0.0
1,2014.0,0.029497175814926307,0.003988325130194426,0.0840912014245987,0.0002527248414331547,1039.0,1298.75,30.647565671708435,-4.813878959075076,-64.61185661542466,0.9100866077564352,0.0
