,LabelValue,Mean,Min,Max,Variance,Count,Volume,Mass,x,y,z,t
60,0.0,1.6826344359997506e-05,0.0,0.07165331393480301,3.322118238623445e-07,8204581.0,10255726.0,0.0,0.0,0.0,0.0,0.0
33,1002.0,0.018899640083289183,0.003097658511251211,0.04330125078558922,8.197713031811936e-05,313.0,391.25,5.915587346069515,-1.6176266617698551,-38.59084571830383,42.24748900664154,0.0
57,1003.0,0.028346534060957513,0.004947896581143141,0.08333191275596619,0.00011035353479970464,1390.0,1737.5,39.40168234473094,35.0062022253705,-29.846516863968173,56.01840636369395,0.0
36,1005.0,0.02658157169161136,0.005635533016175032,0.062057975679636,0.00012197859529221979,1297.0,1621.25,34.476298484019935,-0.5064982771817672,59.55860714538305,-0.1845484198267828,0.0
5,1006.0,0.017311416769172205,0.0009117329609580338,0.04592432454228401,6.924623497250048e-05,1068.0,1335.0,18.488593109475914,12.962760010736,-26.754653738941062,-17.53783746279834,0.0
6,1007.0,0.030768905595393643,0.002854808233678341,0.07248889654874802,0.00027752582089960994,3155.0,3943.75,97.07589715346694,34.98767659374156,23.354949573582427,-29.46118599844962,0.0
47,1008.0,0.05690534135189027,0.007583229802548885,0.10417167097330093,0.00030507161582059506,6695.0,8368.75,380.98126035090536,40.612677244606466,41.635312075585205,21.4062088061385,0.0
42,1009.0,0.041938318232333356,0.0006458411808125675,0.11257076263427734,0.0005814487076210127,8647.0,10808.75,362.6406377549865,41.347751431082926,4.853228167503873,-29.66885218660427,0.0
32,1010.0,0.021632137986187988,0.0037951632402837276,0.07483768463134766,0.0001691365385112903,1242.0,1552.5,26.867115378845483,1.9371245700552204,7.836791179484407,2.7334500278102944,0.0
59,1011.0,0.04595727238623807,0.0003561022167559713,0.11451457440853119,0.00043843994260412707,12263.0,15328.75,563.5740312724374,26.004133331449356,48.7717338234882,-19.82778395687682,0.0
62,1012.0,0.029260966162235055,0.002427438972517848,0.0744948536157608,0.00017789984397963973,3502.0,4377.5,102.47190350014716,24.087563361163664,-60.9745577507447,-3.822372260765483,0.0
16,1013.0,0.02871823620727295,0.000591319112572819,0.07394818216562271,0.00018762499226641856,4950.0,6187.5,142.1552692260011,3.9389591207947796,34.237232278792156,-29.4442013168374,0.0
15,1014.0,0.026288349377070846,0.001981390407308936,0.06803575158119202,0.00023388934314353595,1641.0,2051.25,43.13918132777326,0.5513828508773759,-60.92630388926026,2.880399684365584,0.0
44,1015.0,0.054269483359240714,0.006560454610735178,0.11200787872076035,0.00036770758005662913,4659.0,5823.75,252.8415229707025,54.05112167027245,1.1867560186479718,-7.359345420212683,0.0
37,1016.0,0.016612013896789263,0.0014207834610715508,0.05085093528032303,0.00010347711894481687,972.0,1215.0,16.146877507679164,14.897911522224694,-5.084140588898256,-14.354864577876793,0.0
8,1017.0,0.019145489539430856,0.0034537517931312323,0.03870966285467148,4.4396243635601575e-05,1647.0,2058.75,31.532621271442622,0.13122013814599306,9.855159357738719,61.46549133541264,0.0
50,1018.0,0.027014121578698886,0.006393300369381905,0.05311490595340729,6.36322610176261e-05,1030.0,1287.5,27.824545226059854,46.984200618197505,-40.86830623542724,25.938924965004748,0.0
43,1019.0,0.022836312753114006,0.007512419484555721,0.05118195340037346,6.613064660222582e-05,569.0,711.25,12.993861956521869,40.61645455036765,-53.34646015475768,4.923388728334586,0.0
48,1020.0,0.034065095636490385,0.006874644197523594,0.07159080356359482,0.00017246967936429861,2613.0,3266.25,89.01209489814937,42.53122743717247,-65.00957427719723,24.416131763383177,0.0
31,1021.0,0.01652263697262292,0.005898794159293175,0.03979722782969475,4.5140202188601275e-05,365.0,456.25,6.030762495007366,6.511302738779578,47.94568348511854,-3.9307713666121575,0.0
58,1022.0,0.021150381960803877,0.00198633992113173,0.04855060949921608,7.322294037917347e-05,3098.0,3872.5,65.52388331457041,38.286818392487426,1.8904884336463461,48.909833342463166,0.0
20,1023.0,0.022616883165482243,0.003984706476330757,0.048906244337558746,0.0001381318817814606,497.0,621.25,11.240590933244675,-14.247261689940999,-31.924897744031792,9.108031619573076,0.0
55,1024.0,0.023917273651028186,0.003647350473329425,0.057456135749816895,9.638745628665242e-05,2652.0,3315.0,63.428609722526744,41.5932614432836,-17.887689269279946,44.68595314591999,0.0
34,1025.0,0.024180864184045255,0.001158289727754891,0.06161732226610184,0.00010126739198168981,2402.0,3002.5,58.0824357700767,2.776152996189276,34.83279488727788,38.70214777270653,0.0
52,1026.0,0.01932380013260725,0.0031305032316595316,0.037224411964416504,6.312465046116591e-05,351.0,438.75,6.782653846545145,-1.4491352643876227,-62.04065679227563,19.84039446570658,0.0
51,1027.0,0.03823217168492849,0.010225591249763966,0.09114911407232285,0.00013949027872800165,3156.0,3945.0,120.66073383763433,32.686363825966914,-64.23832397282278,40.235441982933935,0.0
2,1028.0,0.03727375248186065,0.006112198811024427,0.07870126515626907,0.00017595956841157768,8771.0,10963.75,326.9280830183998,8.488670400124834,-67.59272233424419,45.82159036732382,0.0
40,1029.0,0.028431649505587506,0.0025027405936270952,0.09426990151405334,0.00012114483656975592,3507.0,4383.75,99.70979481609538,20.136705583890805,43.675186383896836,37.96296583064032,0.0
45,1030.0,0.03610867923133403,0.005319947376847267,0.0927702784538269,0.0003011498196019851,3592.0,4490.0,129.70237579895183,53.69250170056439,-7.044092418440293,8.673102745472837,0.0
46,1031.0,0.03977500040724424,0.00491755735129118,0.08267880976200104,0.00019386139778397677,3581.0,4476.25,142.43427645834163,50.26340090496883,16.362090257150314,34.36496979900015,0.0
