,LabelValue,Mean,Min,Max,Variance,Count,Volume,Mass,x,y,z,t
60,0.0,1.7081643433126185e-05,0.0,0.06179321929812431,3.747174869430791e-07,8171959.0,10214949.0,0.0,0.0,0.0,0.0,0.0
29,1002.0,0.024466330607582076,0.005644898861646652,0.061489276587963104,0.00011529558254392895,331.0,413.75,8.098355431109667,-2.566234249215032,-38.41453304115307,43.142035252048544,0.0
58,1003.0,0.03824757239566949,0.010392040014266968,0.08124890923500061,0.00016930817261737145,1564.0,1955.0,59.819203226827085,32.49476672894622,-39.197702876124886,54.90756895375445,0.0
11,1005.0,0.02490439384279813,0.006799152586609125,0.05549459159374237,9.465925042066956e-05,368.0,460.0,9.164816934149712,2.3309061078235755,49.56369786105593,7.042194701384979,0.0
55,1006.0,0.024155575274248962,0.0014528257306665182,0.07617739588022232,0.00020655315289581265,1160.0,1450.0,28.020467318128794,13.771533517930008,-25.476543929095154,-16.762505286686718,0.0
8,1007.0,0.029349935017313294,0.00014510612527374178,0.0944272130727768,0.0003455892437886393,3689.0,4611.25,108.27191027886875,27.434589659259384,12.623376372104833,-26.827403876263666,0.0
53,1008.0,0.04763790556035541,0.006078524049371481,0.08629160374403,0.00020951305543119017,6885.0,8606.25,327.986979783047,42.00116257939542,40.70832760623465,27.280913989309543,0.0
5,1009.0,0.044927379825093997,1.8884724340750836e-05,0.10508850961923599,0.00043561129150064624,9959.0,12448.75,447.4317756781111,43.46737656186985,8.58550292289098,-27.492830320613574,0.0
35,1010.0,0.024342325404842397,0.008079447783529758,0.06528298556804657,0.00016226124428286276,201.0,251.25,4.892807406373322,1.2928083797542387,18.071901744927505,6.862845977853227,0.0
59,1011.0,0.040786429556936975,3.2794061553431675e-05,0.09000584483146667,0.00043806252260894957,12131.0,15163.75,494.7801769552025,29.831723116601655,45.123976841034846,-22.323341098072824,0.0
1,1012.0,0.037581323436234736,0.0040001957677304745,0.08669842779636383,0.00025724995307778784,2979.0,3723.75,111.95476251654327,19.57726116448792,-65.31669439234051,-1.5856475136633936,0.0
44,1013.0,0.024966630748096918,0.001310899737291038,0.06540747731924057,0.00021444645617656145,4174.0,5217.5,104.21071674255654,7.712160953144692,39.09299098660317,-25.662075802648854,0.0
47,1014.0,0.030002943417954703,0.0023531955666840076,0.06631068140268326,0.0001662280712669255,1588.0,1985.0,47.64467414771207,1.8968111920114008,-67.63249666550082,1.2295446680351783,0.0
18,1015.0,0.053604892015373974,0.01126538123935461,0.11228014528751373,0.0002482923171060299,7524.0,9405.0,403.3232075236738,54.01528625047434,-2.6685461430737782,-4.490274466734648,0.0
46,1016.0,0.014456036440438698,0.000513065024279058,0.058880407363176346,5.8958108870111894e-05,1934.0,2417.5,27.95797447580844,5.255597349989015,3.1705216835050507,-19.521170303989216,0.0
32,1017.0,0.014792159282799455,0.005820378661155701,0.03111368604004383,1.9818147093643817e-05,482.0,602.5,7.129820774309337,0.9118216814159457,7.352239017004282,48.72828767661321,0.0
16,1018.0,0.032959911517194226,0.007061213720589876,0.07145129144191742,0.00012195907620701874,881.0,1101.25,29.037682046648115,45.39775545657079,-40.80748961682549,25.785792205430624,0.0
49,1019.0,0.04529914518026003,0.008281882852315903,0.08328300714492798,0.0003895396586678652,1326.0,1657.5,60.0666665090248,39.46432683059254,-53.745362187669826,-1.4026517787891901,0.0
4,1020.0,0.03794658500617492,0.006657993420958519,0.07510567456483841,0.0001682250832794999,2448.0,3060.0,92.8932400951162,43.49517850069604,-60.00500540798797,19.616452289448,0.0
30,1021.0,0.015868465978404918,0.006162604317069054,0.03449656069278717,3.323912613185093e-05,241.0,301.25,3.824300300795585,8.152759735693309,48.454650722919204,0.9364071441306446,0.0
2,1022.0,0.024612227446944794,0.003531176596879959,0.0670999139547348,0.00017068960643070144,2050.0,2562.5,50.45506626623683,40.389265574831136,-5.475513846209485,42.52714345290869,0.0
21,1023.0,0.016178095635286598,0.004403751343488693,0.03285854682326317,3.736690024701345e-05,215.0,268.75,3.4782905615866184,1.7879723096232876,-5.574381383028439,44.82438891636629,0.0
7,1024.0,0.026785361323893087,0.006558186374604702,0.06103348731994629,0.00016811696311593117,1798.0,2247.5,48.16007966035977,44.21245682961994,-24.490296111036372,35.846426731512935,0.0
27,1025.0,0.021764820238419153,0.005411898717284203,0.05049058049917221,6.230793383168864e-05,1288.0,1610.0,28.03308846708387,2.764388663847551,34.37987732745754,28.655126650028933,0.0
25,1026.0,0.04158777239840859,0.006595983635634184,0.07136997580528259,0.0001851813894488492,713.0,891.25,29.652081720065325,0.20272224039490527,-67.68122810872008,20.797025606474637,0.0
42,1027.0,0.05049569208769365,0.00449524587020278,0.08381381630897522,0.00018917203321181599,5913.0,7391.25,298.58102731453255,33.14643661345438,-69.63595752182769,32.746430660062536,0.0
13,1028.0,0.04169169664051998,0.0059882174246013165,0.08469941467046738,0.00018264062354290185,14268.0,17835.0,594.857127666939,8.684239588875146,-63.07086537174109,46.21516406238488,0.0
19,1029.0,0.03220734957652681,0.0064650531858205795,0.0755385309457779,0.00016723452367047438,3442.0,4302.5,110.85769724240527,23.75220049513052,38.871059240076356,41.104874105228554,0.0
10,1030.0,0.0415599567121851,0.004051714204251766,0.0957610160112381,0.0002624207295214043,3929.0,4911.25,163.28906992217526,48.516294625599244,-15.591986915801538,5.647308697527292,0.0
3,1031.0,0.037569163004294394,0.004857596941292286,0.0759241133928299,0.00020711758192919492,4969.0,6211.25,186.68117096833885,51.88423048063123,10.861219449437979,34.20369728107222,0.0
61,1034.0,0.021295549554957285,0.00962572731077671,0.04215031489729881,3.4454521329769575e-05,225.0,281.25,4.791498649865389,39.07681489881381,-6.030128713205468,18.225129475730203,0.0
15,1035.0,0.01854938991116463,0.0027425808366388083,0.050898853689432144,6.145016351124982e-05,993.0,1241.25,18.419544181786478,35.13702204122387,-29.597578291066345,12.846844872398414,0.0
